Altitude(ft),Pressure(Pa),Temperature(f)
13.330000000001746,101275.0,47.53
12.099999999991269,101273.5,47.53
13.330000000001746,101275.0,47.53
13.529999999998836,101275.25,47.53
13.940000000002328,101275.75,47.53
13.739999999990687,101275.5,47.53
12.919999999998254,101274.5,47.53
13.940000000002328,101275.75,47.53
13.739999999990687,101275.5,47.53
12.709999999991851,101274.25,47.53
15.989999999990687,101278.25,47.53
15.369999999995343,101277.5,47.53
12.099999999991269,101273.5,47.53
13.529999999998836,101275.25,47.53
13.119999999995343,101274.75,47.53
13.330000000001746,101275.0,47.53
14.14999999999418,101276.0,47.53
9.639999999999418,101270.5,47.41
13.119999999995343,101274.75,47.53
15.989999999990687,101278.25,47.53
14.14999999999418,101276.0,47.53
13.739999999990687,101275.5,47.53
14.349999999991269,101276.25,47.53
12.709999999991851,101274.25,47.53
12.709999999991851,101274.25,47.53
16.610000000000582,101279.0,47.53
14.759999999994761,101276.75,47.53
15.789999999993597,101278.0,47.53
13.330000000001746,101275.0,47.53
17.00999999999476,101279.5,47.53
18.25,101281.0,47.53
15.580000000001746,101277.75,47.53
15.169999999998254,101277.25,47.53
16.80999999999767,101279.25,47.53
16.610000000000582,101279.0,47.53
15.580000000001746,101277.75,47.53
13.739999999990687,101275.5,47.53
17.220000000001164,101279.75,47.53
15.580000000001746,101277.75,47.53
13.529999999998836,101275.25,47.53
14.14999999999418,101276.0,47.53
16.19000000000233,101278.5,47.53
15.369999999995343,101277.5,47.53
14.349999999991269,101276.25,47.53
14.970000000001164,101277.0,47.53
14.349999999991269,101276.25,47.53
11.889999999999418,101273.25,47.53
13.739999999990687,101275.5,47.53
12.919999999998254,101274.5,47.53
10.459999999991851,101271.5,47.41
9.020000000004075,101269.75,47.41
11.889999999999418,101273.25,47.53
12.709999999991851,101274.25,47.53
11.889999999999418,101273.25,47.53
13.119999999995343,101274.75,47.41
14.349999999991269,101276.25,47.53
14.14999999999418,101276.0,47.53
15.789999999993597,101278.0,47.53
16.19000000000233,101278.5,47.53
16.610000000000582,101279.0,47.53
17.429999999993015,101280.0,47.53
15.989999999990687,101278.25,47.53
14.349999999991269,101276.25,47.53
14.759999999994761,101276.75,47.53
14.349999999991269,101276.25,47.53
14.349999999991269,101276.25,47.53
20.70999999999185,101284.0,47.53
15.580000000001746,101277.75,47.53
12.709999999991851,101274.25,47.53
14.55000000000291,101276.5,47.53
14.970000000001164,101277.0,47.53
14.349999999991269,101276.25,47.53
16.19000000000233,101278.5,47.53
13.940000000002328,101275.75,47.53
16.19000000000233,101278.5,47.53
14.759999999994761,101276.75,47.53
17.830000000001746,101280.5,47.53
11.889999999999418,101273.25,47.53
14.14999999999418,101276.0,47.53
12.509999999994761,101274.0,47.53
14.970000000001164,101277.0,47.53
12.099999999991269,101273.5,47.53
14.759999999994761,101276.75,47.53
12.30000000000291,101273.75,47.53
14.55000000000291,101276.5,47.53
13.119999999995343,101274.75,47.53
14.349999999991269,101276.25,47.53
14.14999999999418,101276.0,47.53
15.580000000001746,101277.75,47.53
14.14999999999418,101276.0,47.53
14.349999999991269,101276.25,47.53
11.889999999999418,101273.25,47.53
11.889999999999418,101273.25,47.53
12.509999999994761,101274.0,47.53
13.739999999990687,101275.5,47.53
13.330000000001746,101275.0,47.53
14.759999999994761,101276.75,47.53
13.330000000001746,101275.0,47.53
12.509999999994761,101274.0,47.53
12.709999999991851,101274.25,47.53
12.919999999998254,101274.5,47.53
15.580000000001746,101277.75,47.53
14.55000000000291,101276.5,47.53
13.330000000001746,101275.0,47.53
14.970000000001164,101277.0,47.53
14.349999999991269,101276.25,47.53
13.940000000002328,101275.75,47.53
12.709999999991851,101274.25,47.53
12.919999999998254,101274.5,47.53
14.970000000001164,101277.0,47.53
11.889999999999418,101273.25,47.53
15.169999999998254,101277.25,47.53
12.099999999991269,101273.5,47.53
13.119999999995343,101274.75,47.53
11.279999999998836,101272.5,47.53
11.690000000002328,101273.0,47.53
14.759999999994761,101276.75,47.53
13.529999999998836,101275.25,47.53
10.860000000000582,101272.0,47.53
13.739999999990687,101275.5,47.53
12.709999999991851,101274.25,47.53
14.759999999994761,101276.75,47.53
12.509999999994761,101274.0,47.53
9.639999999999418,101270.5,47.53
12.509999999994761,101274.0,47.53
12.30000000000291,101273.75,47.53
11.690000000002328,101273.0,47.53
13.330000000001746,101275.0,47.53
14.759999999994761,101276.75,47.53
13.119999999995343,101274.75,47.53
12.509999999994761,101274.0,47.53
11.069999999992433,101272.25,47.53
10.660000000003492,101271.75,47.53
9.839999999996508,101270.75,47.53
10.860000000000582,101272.0,47.53
10.25,101271.25,47.53
10.25,101271.25,47.53
10.25,101271.25,47.53
9.639999999999418,101270.5,47.53
9.020000000004075,101269.75,47.53
9.839999999996508,101270.75,47.53
12.30000000000291,101273.75,47.53
12.509999999994761,101274.0,47.53
6.759999999994761,101267.0,47.53
10.459999999991851,101271.5,47.53
10.459999999991851,101271.5,47.53
10.660000000003492,101271.75,47.53
9.639999999999418,101270.5,47.53
11.279999999998836,101272.5,47.53
9.429999999993015,101270.25,47.53
8.0,101268.5,47.53
7.380000000004657,101267.75,47.53
6.559999999997672,101266.75,47.53
9.220000000001164,101270.0,47.53
9.220000000001164,101270.0,47.53
6.759999999994761,101267.0,47.53
5.739999999990687,101265.75,47.53
4.30000000000291,101264.0,47.53
9.429999999993015,101270.25,47.64
8.0,101268.5,47.53
9.639999999999418,101270.5,47.64
9.429999999993015,101270.25,47.53
9.839999999996508,101270.75,47.53
12.099999999991269,101273.5,47.64
10.25,101271.25,47.64
9.429999999993015,101270.25,47.64
38.75999999999476,101306.0,47.64
22.34999999999127,101286.0,47.64
9.429999999993015,101270.25,47.64
8.610000000000582,101269.25,47.64
9.839999999996508,101270.75,47.64
12.099999999991269,101273.5,47.64
9.839999999996508,101270.75,47.64
11.479999999995925,101272.75,47.64
7.580000000001746,101268.0,47.64
7.580000000001746,101268.0,47.64
7.789999999993597,101268.25,47.64
9.220000000001164,101270.0,47.64
8.819999999992433,101269.5,47.64
8.610000000000582,101269.25,47.64
7.789999999993597,101268.25,47.64
8.819999999992433,101269.5,47.64
6.970000000001164,101267.25,47.64
4.720000000001164,101264.5,47.64
8.39999999999418,101269.0,47.64
7.580000000001746,101268.0,47.64
7.179999999993015,101267.5,47.64
5.739999999990687,101265.75,47.64
7.580000000001746,101268.0,47.64
10.25,101271.25,47.64
9.020000000004075,101269.75,47.64
6.559999999997672,101266.75,47.64
8.0,101268.5,47.64
6.360000000000582,101266.5,47.64
5.119999999995343,101265.0,47.64
8.0,101268.5,47.64
8.0,101268.5,47.64
6.149999999994179,101266.25,47.64
3.8999999999941792,101263.5,47.64
4.099999999991269,101263.75,47.64
6.759999999994761,101267.0,47.75
5.539999999993597,101265.5,47.64
4.919999999998254,101264.75,47.64
5.940000000002328,101266.0,47.64
6.759999999994761,101267.0,47.75
4.30000000000291,101264.0,47.64
5.940000000002328,101266.0,47.64
3.279999999998836,101262.75,47.64
3.6900000000023283,101263.25,47.64
5.119999999995343,101265.0,47.64
5.539999999993597,101265.5,47.75
5.739999999990687,101265.75,47.75
7.580000000001746,101268.0,47.75
4.919999999998254,101264.75,47.75
6.759999999994761,101267.0,47.75
6.970000000001164,101267.25,47.75
7.380000000004657,101267.75,47.75
6.759999999994761,101267.0,47.75
5.539999999993597,101265.5,47.75
2.039999999993597,101261.25,47.75
4.099999999991269,101263.75,47.75
4.720000000001164,101264.5,47.75
2.459999999991851,101261.75,47.75
1.0200000000040745,101260.0,47.75
4.720000000001164,101264.5,47.75
4.720000000001164,101264.5,47.75
1.0200000000040745,101260.0,47.75
3.0800000000017462,101262.5,47.75
3.279999999998836,101262.75,47.75
-1.2400000000052387,101257.25,47.75
0.6100000000005821,101259.5,47.75
1.639999999999418,101260.75,47.75
3.0800000000017462,101262.5,47.75
1.2200000000011642,101260.25,47.75
0.6100000000005821,101259.5,47.75
1.0200000000040745,101260.0,47.75
-2.0500000000029104,101256.25,47.75
2.039999999993597,101261.25,47.75
1.2200000000011642,101260.25,47.75
0.6100000000005821,101259.5,47.75
1.639999999999418,101260.75,47.75
0.19999999999708962,101259.0,47.75
-1.8500000000058208,101256.5,47.75
-2.0500000000029104,101256.25,47.75
-2.6699999999982538,101255.5,47.75
-1.8500000000058208,101256.5,47.86
-2.460000000006403,101255.75,47.86
-7.180000000007567,101250.0,47.75
-4.100000000005821,101253.75,47.75
-2.6699999999982538,101255.5,47.86
-0.8200000000069849,101257.75,47.86
-2.460000000006403,101255.75,47.86
-3.6900000000023283,101254.25,47.86
-2.6699999999982538,101255.5,47.86
-4.919999999998254,101252.75,47.86
-4.720000000001164,101253.0,47.86
-3.0800000000017462,101255.0,47.86
-2.0500000000029104,101256.25,47.86
-2.460000000006403,101255.75,47.86
-3.6900000000023283,101254.25,47.86
-4.720000000001164,101253.0,47.86
-4.510000000009313,101253.25,47.86
-1.0299999999988358,101257.5,47.86
-4.309999999997672,101253.5,47.86
2.459999999991851,101261.75,47.86
0.0,101258.75,47.86
-2.8699999999953434,101255.25,47.86
-3.0800000000017462,101255.0,47.86
-2.0500000000029104,101256.25,47.86
0.819999999992433,101259.75,47.86
-3.6900000000023283,101254.25,47.86
-3.4900000000052387,101254.5,47.86
-2.0500000000029104,101256.25,47.86
-2.6699999999982538,101255.5,47.86
1.639999999999418,101260.75,47.86
-1.8500000000058208,101256.5,47.86
-3.4900000000052387,101254.5,47.86
-1.2400000000052387,101257.25,47.86
-3.279999999998836,101254.75,47.86
0.6100000000005821,101259.5,47.97
0.6100000000005821,101259.5,47.97
-2.460000000006403,101255.75,47.86
-1.8500000000058208,101256.5,47.86
-2.2600000000093132,101256.0,47.97
-2.8699999999953434,101255.25,47.97
-0.8200000000069849,101257.75,47.97
-3.0800000000017462,101255.0,47.97
-3.279999999998836,101254.75,47.97
-2.460000000006403,101255.75,47.97
-1.639999999999418,101256.75,47.97
-1.2400000000052387,101257.25,47.97
-4.510000000009313,101253.25,47.97
-4.309999999997672,101253.5,47.97
-5.740000000005239,101251.75,47.97
-4.309999999997672,101253.5,47.97
-3.6900000000023283,101254.25,47.97
-6.7700000000040745,101250.5,47.97
-4.309999999997672,101253.5,47.97
-6.360000000000582,101251.0,47.97
-4.919999999998254,101252.75,47.97
-5.330000000001746,101252.25,47.97
-4.100000000005821,101253.75,47.97
-4.510000000009313,101253.25,47.97
-5.330000000001746,101252.25,47.97
-4.510000000009313,101253.25,47.97
-4.309999999997672,101253.5,47.97
-6.150000000008731,101251.25,47.97
-5.540000000008149,101252.0,47.97
-4.720000000001164,101253.0,47.97
-3.900000000008731,101254.0,47.97
-3.900000000008731,101254.0,47.97
-7.5899999999965075,101249.5,47.97
-5.94999999999709,101251.5,47.97
-5.130000000004657,101252.5,47.97
-6.150000000008731,101251.25,47.97
-3.900000000008731,101254.0,48.09
-6.360000000000582,101251.0,47.97
-6.7700000000040745,101250.5,47.97
-4.919999999998254,101252.75,48.09
-4.510000000009313,101253.25,48.09
-5.740000000005239,101251.75,48.09
-5.740000000005239,101251.75,48.09
-6.559999999997672,101250.75,48.09
-7.389999999999418,101249.75,48.09
-8.410000000003492,101248.5,48.09
-7.389999999999418,101249.75,48.09
-5.330000000001746,101252.25,48.09
-4.919999999998254,101252.75,48.09
-5.130000000004657,101252.5,48.09
-6.7700000000040745,101250.5,48.09
-7.180000000007567,101250.0,48.09
-5.740000000005239,101251.75,48.09
-7.389999999999418,101249.75,48.09
-5.540000000008149,101252.0,48.09
-8.410000000003492,101248.5,48.09
-6.7700000000040745,101250.5,48.09
-9.229999999995925,101247.5,48.09
-7.790000000008149,101249.25,48.09
-8.210000000006403,101248.75,48.09
-7.180000000007567,101250.0,48.09
-6.150000000008731,101251.25,48.09
-10.869999999995343,101245.5,48.09
-7.790000000008149,101249.25,48.09
-7.790000000008149,101249.25,48.09
-7.180000000007567,101250.0,48.09
-7.180000000007567,101250.0,48.09
-7.790000000008149,101249.25,48.09
-8.410000000003492,101248.5,48.09
-9.229999999995925,101247.5,48.09
-7.389999999999418,101249.75,48.2
-10.869999999995343,101245.5,48.09
-7.180000000007567,101250.0,48.2
-9.229999999995925,101247.5,48.09
-8.610000000000582,101248.25,48.2
-8.210000000006403,101248.75,48.2
-9.639999999999418,101247.0,48.2
-7.790000000008149,101249.25,48.2
-8.610000000000582,101248.25,48.2
-7.790000000008149,101249.25,48.2
-7.389999999999418,101249.75,48.2
-7.5899999999965075,101249.5,48.2
-9.029999999998836,101247.75,48.2
-10.25,101246.25,48.2
-8.410000000003492,101248.5,48.2
-8.820000000006985,101248.0,48.2
-7.389999999999418,101249.75,48.2
-6.559999999997672,101250.75,48.2
-6.7700000000040745,101250.5,48.2
-9.85000000000582,101246.75,48.2
-9.430000000007567,101247.25,48.2
-9.029999999998836,101247.75,48.2
-8.610000000000582,101248.25,48.2
-7.180000000007567,101250.0,48.2
-10.05000000000291,101246.5,48.2
-9.430000000007567,101247.25,48.2
-11.690000000002328,101244.5,48.2
-10.869999999995343,101245.5,48.2
-9.229999999995925,101247.5,48.2
-9.430000000007567,101247.25,48.2
-12.919999999998254,101243.0,48.2
-9.229999999995925,101247.5,48.31
-11.279999999998836,101245.0,48.2
-12.10000000000582,101244.0,48.2
-11.070000000006985,101245.25,48.31
-12.919999999998254,101243.0,48.31
-12.309999999997672,101243.75,48.31
-14.35000000000582,101241.25,48.2
-14.770000000004075,101240.75,48.31
-12.10000000000582,101244.0,48.31
-12.309999999997672,101243.75,48.31
-12.309999999997672,101243.75,48.31
-14.150000000008731,101241.5,48.31
-9.639999999999418,101247.0,48.31
-13.94999999999709,101241.75,48.31
-15.169999999998254,101240.25,48.31
-12.710000000006403,101243.25,48.31
-11.070000000006985,101245.25,48.31
-13.529999999998836,101242.25,48.31
-14.35000000000582,101241.25,48.31
-16.210000000006403,101239.0,48.31
-14.35000000000582,101241.25,48.31
-13.529999999998836,101242.25,48.31
-14.35000000000582,101241.25,48.31
-15.990000000005239,101239.25,48.31
-13.94999999999709,101241.75,48.31
-14.559999999997672,101241.0,48.31
-13.94999999999709,101241.75,48.31
-17.229999999995925,101237.75,48.31
-14.770000000004075,101240.75,48.31
-14.559999999997672,101241.0,48.31
-16.210000000006403,101239.0,48.31
-15.990000000005239,101239.25,48.31
-14.559999999997672,101241.0,48.42
-17.029999999998836,101238.0,48.31
-14.35000000000582,101241.25,48.42
-15.990000000005239,101239.25,48.42
-14.559999999997672,101241.0,48.42
-17.229999999995925,101237.75,48.31
-17.430000000007567,101237.5,48.42
-17.639999999999418,101237.25,48.42
-13.529999999998836,101242.25,48.42
-20.10000000000582,101234.25,48.42
-16.80999999999767,101238.25,48.42
-15.169999999998254,101240.25,48.42
-19.070000000006985,101235.5,48.42
-17.029999999998836,101238.0,48.42
-19.279999999998836,101235.25,48.42
-15.589999999996508,101239.75,48.42
-19.070000000006985,101235.5,48.42
-19.69000000000233,101234.75,48.42
-21.94000000000233,101232.0,48.42
-20.710000000006403,101233.5,48.42
-18.660000000003492,101236.0,48.42
-19.69000000000233,101234.75,48.42
-19.69000000000233,101234.75,48.42
-15.790000000008149,101239.5,48.54
-21.529999999998836,101232.5,48.42
-23.580000000001746,101230.0,48.42
-21.330000000001746,101232.75,48.42
-20.30000000000291,101234.0,48.42
-24.40000000000873,101229.0,48.42
-22.15000000000873,101231.75,48.42
-23.580000000001746,101230.0,48.42
-24.19999999999709,101229.25,48.42
-24.610000000000582,101228.75,48.42
-22.55999999999767,101231.25,48.54
-24.80999999999767,101228.5,48.42
-24.610000000000582,101228.75,48.42
-23.79000000000815,101229.75,48.54
-26.04000000000815,101227.0,48.42
-23.380000000004657,101230.25,48.54
-21.74000000000524,101232.25,48.54
-24.80999999999767,101228.5,48.54
-24.80999999999767,101228.5,48.54
-22.15000000000873,101231.75,48.54
-23.169999999998254,101230.5,48.54
-22.55999999999767,101231.25,48.54
-23.79000000000815,101229.75,48.54
-23.99000000000524,101229.5,48.54
-25.639999999999418,101227.5,48.54
-25.020000000004075,101228.25,48.54
-23.580000000001746,101230.0,48.54
-24.610000000000582,101228.75,48.54
-26.660000000003492,101226.25,48.54
-26.660000000003492,101226.25,48.54
-26.660000000003492,101226.25,48.54
-27.479999999995925,101225.25,48.54
-27.479999999995925,101225.25,48.54
-28.30000000000291,101224.25,48.54
-23.380000000004657,101230.25,48.54
-25.430000000007567,101227.75,48.54
-26.660000000003492,101226.25,48.54
-23.79000000000815,101229.75,48.54
-25.020000000004075,101228.25,48.54
-24.40000000000873,101229.0,48.54
-25.220000000001164,101228.0,48.54
-28.710000000006403,101223.75,48.54
-25.639999999999418,101227.5,48.65
-26.860000000000582,101226.0,48.54
-24.40000000000873,101229.0,48.65
-25.639999999999418,101227.5,48.65
-27.070000000006985,101225.75,48.54
-26.04000000000815,101227.0,48.65
-26.25,101226.75,48.65
-27.279999999998836,101225.5,48.65
-26.460000000006403,101226.5,48.65
-24.80999999999767,101228.5,48.65
-24.610000000000582,101228.75,48.65
-26.860000000000582,101226.0,48.65
-25.639999999999418,101227.5,48.65
-25.220000000001164,101228.0,48.65
-26.860000000000582,101226.0,48.65
-26.04000000000815,101227.0,48.65
-26.04000000000815,101227.0,48.65
-28.919999999998254,101223.5,48.65
-27.680000000007567,101225.0,48.65
-28.5,101224.0,48.65
-24.19999999999709,101229.25,48.65
-29.119999999995343,101223.25,48.65
-29.74000000000524,101222.5,48.65
-27.279999999998836,101225.5,48.65
-28.710000000006403,101223.75,48.65
-24.610000000000582,101228.75,48.65
-27.479999999995925,101225.25,48.65
-26.25,101226.75,48.65
-27.889999999999418,101224.75,48.65
-23.169999999998254,101230.5,48.76
-22.760000000009313,101231.0,48.76
-25.220000000001164,101228.0,48.65
-23.99000000000524,101229.5,48.76
-25.839999999996508,101227.25,48.65
-28.30000000000291,101224.25,48.65
-26.460000000006403,101226.5,48.65
-26.25,101226.75,48.76
-23.380000000004657,101230.25,48.76
-25.839999999996508,101227.25,48.76
-26.660000000003492,101226.25,48.76
-25.839999999996508,101227.25,48.76
-28.10000000000582,101224.5,48.76
-25.020000000004075,101228.25,48.76
-26.460000000006403,101226.5,48.76
-25.639999999999418,101227.5,48.76
-25.639999999999418,101227.5,48.76
-23.99000000000524,101229.5,48.76
-24.80999999999767,101228.5,48.76
-26.04000000000815,101227.0,48.76
-25.839999999996508,101227.25,48.76
-27.479999999995925,101225.25,48.76
-25.639999999999418,101227.5,48.76
-25.220000000001164,101228.0,48.76
-26.460000000006403,101226.5,48.76
-25.639999999999418,101227.5,48.76
-28.710000000006403,101223.75,48.76
-23.99000000000524,101229.5,48.76
